id,displayName,city,rating,photoURL,age,color,gender,timestamp
11494,Dotty,Konya,3,https://placedog.net/640/480?r,9,siyah,erkek,2022-06-06T09:26:15.722Z
11494,Ernesta,Batman,5,https://placedog.net/640/480?r,3,gri,disi,2022-06-06T09:26:15.727Z
11800,Allyce,Kirikkale,4,https://placedog.net/640/480?r,11,kahverengi,disi,2022-06-06T09:26:15.723Z
11994,Rani,Bingol,2,https://placedog.net/640/480?r,12,siyah,disi,2022-06-06T09:26:15.723Z
12121,Chloris,Tekirdag,2,https://placedog.net/640/480?r,11,kahverengi,erkek,2022-06-06T09:26:15.725Z
12394,Tomasina,Ordu,4,https://placedog.net/640/480?r,2,sari,disi,2022-06-06T09:26:15.725Z
12960,Minda,Kirklareli,2,https://placedog.net/640/480?r,12,beyaz,disi,2022-06-06T09:26:15.725Z
13269,Regina,Aksaray,5,https://placedog.net/640/480?r,13,siyah,erkek,2022-06-06T09:26:15.725Z
13342,Nariko,Igdir,4,https://placedog.net/640/480?r,1,siyah,erkek,2022-06-06T09:26:15.724Z
13444,Susette,Ardahan,1,https://placedog.net/640/480?r,7,sari,disi,2022-06-06T09:26:15.723Z
13607,Mathilda,Trabzon,2,https://placedog.net/640/480?r,3,siyah,erkek,2022-06-06T09:26:15.725Z
13870,Jsandye,Edirne,3,https://placedog.net/640/480?r,7,gri,disi,2022-06-06T09:26:15.726Z
14047,Elmira,Kastamonu,5,https://placedog.net/640/480?r,14,siyah,erkek,2022-06-06T09:26:15.722Z
14239,Chloris,Adiyaman,3,https://placedog.net/640/480?r,7,siyah,erkek,2022-06-06T09:26:15.721Z
14315,Beatriz,Ordu,5,https://placedog.net/640/480?r,10,sari,disi,2022-06-06T09:26:15.722Z
14381,Riannon,Mersin,3,https://placedog.net/640/480?r,4,siyah,disi,2022-06-06T09:26:15.722Z
14523,Jolyn,Siirt,1,https://placedog.net/640/480?r,5,gri,erkek,2022-06-06T09:26:15.726Z
15163,Marti,Antalya,5,https://placedog.net/640/480?r,13,kahverengi,disi,2022-06-06T09:26:15.727Z
15367,Zondra,Manisa,3,https://placedog.net/640/480?r,8,siyah,disi,2022-06-06T09:26:15.721Z
15451,Ardeen,Gumushane,3,https://placedog.net/640/480?r,9,gri,erkek,2022-06-06T09:26:15.726Z
15682,Averyl,Eskisehir,5,https://placedog.net/640/480?r,5,gri,erkek,2022-06-06T09:26:15.723Z
15892,Sissy,Van,2,https://placedog.net/640/480?r,4,gri,erkek,2022-06-06T09:26:15.725Z
16060,Ana,Konya,4,https://placedog.net/640/480?r,5,kahverengi,erkek,2022-06-06T09:26:15.724Z
16347,Celestyna,Manisa,2,https://placedog.net/640/480?r,13,beyaz,erkek,2022-06-06T09:26:15.726Z
16421,Rosabelle,Amasya,1,https://placedog.net/640/480?r,7,sari,disi,2022-06-06T09:26:15.721Z
16520,Theodora,Kocaeli,1,https://placedog.net/640/480?r,7,beyaz,disi,2022-06-06T09:26:15.722Z
17152,Damaris,Kilis,3,https://placedog.net/640/480?r,15,sari,erkek,2022-06-06T09:26:15.724Z
17208,Raf,Isparta,3,https://placedog.net/640/480?r,15,sari,erkek,2022-06-06T09:26:15.726Z
17684,Carly,Kahramanmaras,3,https://placedog.net/640/480?r,5,beyaz,disi,2022-06-06T09:26:15.724Z
17815,Monika,Giresun,3,https://placedog.net/640/480?r,10,gri,erkek,2022-06-06T09:26:15.725Z
18267,Jeanna,Siirt,1,https://placedog.net/640/480?r,14,sari,erkek,2022-06-06T09:26:15.726Z
18540,Margette,Nigde,4,https://placedog.net/640/480?r,14,gri,erkek,2022-06-06T09:26:15.726Z
19538,Louella,Kutahya,3,https://placedog.net/640/480?r,6,kahverengi,erkek,2022-06-06T09:26:15.724Z
19741,Jan,Samsun,1,https://placedog.net/640/480?r,14,kahverengi,erkek,2022-06-06T09:26:15.725Z
19906,Julieta,Nevsehir,5,https://placedog.net/640/480?r,14,kahverengi,disi,2022-06-06T09:26:15.725Z
20093,Alie,Kutahya,3,https://placedog.net/640/480?r,11,gri,erkek,2022-06-06T09:26:15.722Z
20213,Nita,Siirt,3,https://placedog.net/640/480?r,14,kahverengi,disi,2022-06-06T09:26:15.726Z
20754,Anallese,Osmaniye,3,https://placedog.net/640/480?r,3,siyah,disi,2022-06-06T09:26:15.726Z
21015,Natka,Ordu,3,https://placedog.net/640/480?r,5,sari,erkek,2022-06-06T09:26:15.724Z
21072,Keelia,Amasya,3,https://placedog.net/640/480?r,3,sari,disi,2022-06-06T09:26:15.726Z
21120,Mildrid,Mardin,2,https://placedog.net/640/480?r,1,gri,erkek,2022-06-06T09:26:15.724Z
21294,Mary,Isparta,5,https://placedog.net/640/480?r,2,siyah,erkek,2022-06-06T09:26:15.726Z
21675,Aubrie,Kutahya,1,https://placedog.net/640/480?r,8,kahverengi,erkek,2022-06-06T09:26:15.725Z
21716,Corly,Siirt,4,https://placedog.net/640/480?r,3,siyah,disi,2022-06-06T09:26:15.726Z
21949,Stephanie,Adiyaman,1,https://placedog.net/640/480?r,10,kahverengi,disi,2022-06-06T09:26:15.720Z
22115,Larine,Karabuk,3,https://placedog.net/640/480?r,15,beyaz,erkek,2022-06-06T09:26:15.725Z
22223,Jasmina,Antalya,5,https://placedog.net/640/480?r,8,gri,disi,2022-06-06T09:26:15.720Z
22227,Shaine,Mus,1,https://placedog.net/640/480?r,4,sari,disi,2022-06-06T09:26:15.724Z
22338,Collen,Kayseri,1,https://placedog.net/640/480?r,2,sari,erkek,2022-06-06T09:26:15.724Z
22764,Cristine,Igdir,3,https://placedog.net/640/480?r,13,sari,erkek,2022-06-06T09:26:15.725Z
22854,Mureil,Eskisehir,1,https://placedog.net/640/480?r,12,gri,disi,2022-06-06T09:26:15.722Z
23279,Natka,Mugla,1,https://placedog.net/640/480?r,2,siyah,erkek,2022-06-06T09:26:15.724Z
23479,Emylee,Sivas,2,https://placedog.net/640/480?r,12,sari,erkek,2022-06-06T09:26:15.725Z
23511,Tera,Sanliurfa,5,https://placedog.net/640/480?r,5,siyah,disi,2022-06-06T09:26:15.725Z
23704,Netty,Kayseri,2,https://placedog.net/640/480?r,15,kahverengi,disi,2022-06-06T09:26:15.724Z
23710,Queenie,Mersin,3,https://placedog.net/640/480?r,4,beyaz,erkek,2022-06-06T09:26:15.726Z
23766,Noelle,Artvin,1,https://placedog.net/640/480?r,15,kahverengi,erkek,2022-06-06T09:26:15.725Z
23842,Nataline,Nevsehir,4,https://placedog.net/640/480?r,10,siyah,erkek,2022-06-06T09:26:15.722Z
23901,Dione,Van,5,https://placedog.net/640/480?r,11,sari,disi,2022-06-06T09:26:15.722Z
23989,Kore,Bayburt,5,https://placedog.net/640/480?r,4,siyah,erkek,2022-06-06T09:26:15.723Z
24012,Jorry,Konya,5,https://placedog.net/640/480?r,14,kahverengi,disi,2022-06-06T09:26:15.722Z
24370,Hildegaard,Bingol,3,https://placedog.net/640/480?r,3,sari,erkek,2022-06-06T09:26:15.726Z
24589,Sibella,Sanliurfa,3,https://placedog.net/640/480?r,15,sari,erkek,2022-06-06T09:26:15.724Z
25532,Esmeralda,Van,5,https://placedog.net/640/480?r,15,siyah,erkek,2022-06-06T09:26:15.722Z
25701,Caressa,Usak,2,https://placedog.net/640/480?r,10,beyaz,erkek,2022-06-06T09:26:15.722Z
25800,Maurene,Konya,2,https://placedog.net/640/480?r,12,beyaz,erkek,2022-06-06T09:26:15.724Z
25820,Adriana,Cankiri,1,https://placedog.net/640/480?r,1,sari,disi,2022-06-06T09:26:15.723Z
25948,Augustine,Zonguldak,2,https://placedog.net/640/480?r,10,siyah,erkek,2022-06-06T09:26:15.721Z
26110,Annabela,Aksaray,4,https://placedog.net/640/480?r,12,sari,disi,2022-06-06T09:26:15.723Z
26345,Cassondra,Yozgat,2,https://placedog.net/640/480?r,15,beyaz,erkek,2022-06-06T09:26:15.723Z
26347,Talya,Samsun,1,https://placedog.net/640/480?r,11,beyaz,disi,2022-06-06T09:26:15.726Z
26378,Mallory,Van,1,https://placedog.net/640/480?r,12,sari,disi,2022-06-06T09:26:15.723Z
27188,Diena,Gumushane,1,https://placedog.net/640/480?r,6,beyaz,erkek,2022-06-06T09:26:15.725Z
27552,Hettie,Giresun,3,https://placedog.net/640/480?r,5,gri,disi,2022-06-06T09:26:15.726Z
28073,Marline,Manisa,1,https://placedog.net/640/480?r,1,gri,erkek,2022-06-06T09:26:15.722Z
28244,Allyce,Giresun,3,https://placedog.net/640/480?r,12,sari,erkek,2022-06-06T09:26:15.723Z
28785,Goldie,Afyon,3,https://placedog.net/640/480?r,10,siyah,disi,2022-06-06T09:26:15.721Z
28809,Morganica,Duzce,3,https://placedog.net/640/480?r,14,siyah,erkek,2022-06-06T09:26:15.724Z
28809,Ericka,Rize,5,https://placedog.net/640/480?r,7,kahverengi,disi,2022-06-06T09:26:15.726Z
29092,Ana,Bartin,3,https://placedog.net/640/480?r,14,gri,erkek,2022-06-06T09:26:15.726Z
29852,Nariko,Nigde,2,https://placedog.net/640/480?r,2,kahverengi,erkek,2022-06-06T09:26:15.721Z
29863,Alleen,Ordu,5,https://placedog.net/640/480?r,8,siyah,erkek,2022-06-06T09:26:15.724Z
29996,Jany,Konya,2,https://placedog.net/640/480?r,9,kahverengi,erkek,2022-06-06T09:26:15.724Z
30385,Marsiella,Afyon,1,https://placedog.net/640/480?r,9,siyah,erkek,2022-06-06T09:26:15.723Z
30524,Gwyneth,Cankiri,4,https://placedog.net/640/480?r,9,siyah,disi,2022-06-06T09:26:15.721Z
30911,Frieda,Antalya,3,https://placedog.net/640/480?r,14,gri,disi,2022-06-06T09:26:15.721Z
31346,Roslyn,Giresun,3,https://placedog.net/640/480?r,5,kahverengi,erkek,2022-06-06T09:26:15.724Z
31608,Brana,Cankiri,5,https://placedog.net/640/480?r,12,gri,erkek,2022-06-06T09:26:15.724Z
32103,Kaja,Hakkari,3,https://placedog.net/640/480?r,1,siyah,erkek,2022-06-06T09:26:15.722Z
32116,Mildrid,Kirikkale,2,https://placedog.net/640/480?r,9,kahverengi,disi,2022-06-06T09:26:15.726Z
32360,Myrtice,Malatya,2,https://placedog.net/640/480?r,7,kahverengi,disi,2022-06-06T09:26:15.722Z
32757,Annecorinne,Cankiri,4,https://placedog.net/640/480?r,4,siyah,disi,2022-06-06T09:26:15.726Z
32797,Beatriz,Kirklareli,3,https://placedog.net/640/480?r,15,gri,disi,2022-06-06T09:26:15.723Z
33264,Merle,Trabzon,4,https://placedog.net/640/480?r,4,siyah,disi,2022-06-06T09:26:15.724Z
33365,Pearline,Aksaray,3,https://placedog.net/640/480?r,14,siyah,disi,2022-06-06T09:26:15.724Z
33384,Angela,Yozgat,4,https://placedog.net/640/480?r,5,kahverengi,erkek,2022-06-06T09:26:15.724Z
33525,Tabbatha,Mugla,4,https://placedog.net/640/480?r,8,beyaz,erkek,2022-06-06T09:26:15.723Z
33731,Janeczka,Bolu,5,https://placedog.net/640/480?r,4,beyaz,erkek,2022-06-06T09:26:15.726Z
34159,Emilia,Bitlis,4,https://placedog.net/640/480?r,6,sari,erkek,2022-06-06T09:26:15.725Z
34276,Joane,Hatay,1,https://placedog.net/640/480?r,6,kahverengi,disi,2022-06-06T09:26:15.725Z
34352,Libbie,Erzurum,3,https://placedog.net/640/480?r,14,kahverengi,erkek,2022-06-06T09:26:15.722Z
34446,Alyssa,Kocaeli,3,https://placedog.net/640/480?r,11,gri,disi,2022-06-06T09:26:15.725Z
34473,Thalia,Bayburt,1,https://placedog.net/640/480?r,9,sari,disi,2022-06-06T09:26:15.722Z
34586,Karina,Aydin,5,https://placedog.net/640/480?r,13,siyah,disi,2022-06-06T09:26:15.723Z
34654,Dorene,Zonguldak,5,https://placedog.net/640/480?r,14,gri,erkek,2022-06-06T09:26:15.723Z
34677,Suzette,Cankiri,3,https://placedog.net/640/480?r,1,gri,erkek,2022-06-06T09:26:15.723Z
34853,Paule,Sakarya,1,https://placedog.net/640/480?r,15,beyaz,disi,2022-06-06T09:26:15.724Z
34872,Taffy,Erzurum,4,https://placedog.net/640/480?r,10,beyaz,erkek,2022-06-06T09:26:15.724Z
35086,Agnese,Tokat,2,https://placedog.net/640/480?r,12,beyaz,erkek,2022-06-06T09:26:15.726Z
35191,Sabina,Hatay,3,https://placedog.net/640/480?r,11,siyah,erkek,2022-06-06T09:26:15.725Z
35405,Roberta,Kirklareli,4,https://placedog.net/640/480?r,11,sari,erkek,2022-06-06T09:26:15.726Z
35436,Kathi,Edirne,5,https://placedog.net/640/480?r,13,beyaz,erkek,2022-06-06T09:26:15.723Z
35714,Corry,Nigde,3,https://placedog.net/640/480?r,5,kahverengi,disi,2022-06-06T09:26:15.723Z
35739,Queenie,Sivas,4,https://placedog.net/640/480?r,11,siyah,disi,2022-06-06T09:26:15.724Z
35752,Misha,Burdur,3,https://placedog.net/640/480?r,8,kahverengi,erkek,2022-06-06T09:26:15.724Z
35838,Inga,Kirsehir,2,https://placedog.net/640/480?r,6,gri,erkek,2022-06-06T09:26:15.724Z
35919,Bibby,Diyarbakir,5,https://placedog.net/640/480?r,4,gri,erkek,2022-06-06T09:26:15.723Z
35961,Vevay,Sinop,5,https://placedog.net/640/480?r,5,kahverengi,erkek,2022-06-06T09:26:15.722Z
35974,Kenna,Kutahya,5,https://placedog.net/640/480?r,15,siyah,disi,2022-06-06T09:26:15.724Z
35976,Carree,Osmaniye,4,https://placedog.net/640/480?r,3,kahverengi,erkek,2022-06-06T09:26:15.726Z
36046,Corina,Kayseri,2,https://placedog.net/640/480?r,6,kahverengi,erkek,2022-06-06T09:26:15.723Z
36371,Hollie,Sirnak,3,https://placedog.net/640/480?r,14,gri,erkek,2022-06-06T09:26:15.722Z
36519,Kathy,Hatay,1,https://placedog.net/640/480?r,13,beyaz,erkek,2022-06-06T09:26:15.723Z
36602,Elie,Bitlis,5,https://placedog.net/640/480?r,6,gri,erkek,2022-06-06T09:26:15.725Z
36675,Helsa,Kocaeli,1,https://placedog.net/640/480?r,7,kahverengi,erkek,2022-06-06T09:26:15.726Z
36775,Minne,Kirikkale,1,https://placedog.net/640/480?r,1,kahverengi,erkek,2022-06-06T09:26:15.726Z
36885,Arabel,Erzurum,5,https://placedog.net/640/480?r,4,sari,erkek,2022-06-06T09:26:15.722Z
37021,Caressa,Afyon,2,https://placedog.net/640/480?r,15,kahverengi,erkek,2022-06-06T09:26:15.726Z
37075,Sheree,Yozgat,4,https://placedog.net/640/480?r,3,kahverengi,erkek,2022-06-06T09:26:15.724Z
37149,Marinna,Ordu,1,https://placedog.net/640/480?r,1,siyah,erkek,2022-06-06T09:26:15.726Z
37275,Marleah,Mersin,1,https://placedog.net/640/480?r,15,siyah,erkek,2022-06-06T09:26:15.724Z
37317,Yolane,Cankiri,3,https://placedog.net/640/480?r,6,sari,disi,2022-06-06T09:26:15.724Z
37471,Sissy,Kutahya,4,https://placedog.net/640/480?r,8,sari,erkek,2022-06-06T09:26:15.724Z
37675,Elmira,Mardin,4,https://placedog.net/640/480?r,10,kahverengi,erkek,2022-06-06T09:26:15.726Z
37904,Ginnie,Bursa,3,https://placedog.net/640/480?r,5,kahverengi,disi,2022-06-06T09:26:15.724Z
38114,Kimmy,Edirne,5,https://placedog.net/640/480?r,3,kahverengi,disi,2022-06-06T09:26:15.724Z
38148,Kayla,Artvin,5,https://placedog.net/640/480?r,14,siyah,erkek,2022-06-06T09:26:15.723Z
38285,Maryellen,Tekirdag,5,https://placedog.net/640/480?r,1,kahverengi,disi,2022-06-06T09:26:15.725Z
38634,Ardenia,Sanliurfa,4,https://placedog.net/640/480?r,8,siyah,erkek,2022-06-06T09:26:15.726Z
38670,Roseline,Nigde,1,https://placedog.net/640/480?r,15,beyaz,disi,2022-06-06T09:26:15.722Z
38853,Fredericka,Duzce,5,https://placedog.net/640/480?r,6,beyaz,disi,2022-06-06T09:26:15.725Z
38861,Pierette,Mersin,4,https://placedog.net/640/480?r,2,sari,disi,2022-06-06T09:26:15.724Z
39201,Robbi,Bitlis,2,https://placedog.net/640/480?r,8,sari,erkek,2022-06-06T09:26:15.724Z
39334,Ashlee,Duzce,3,https://placedog.net/640/480?r,7,kahverengi,disi,2022-06-06T09:26:15.726Z
39348,Elbertina,Diyarbakir,4,https://placedog.net/640/480?r,1,siyah,erkek,2022-06-06T09:26:15.726Z
39411,Corene,Samsun,3,https://placedog.net/640/480?r,13,kahverengi,erkek,2022-06-06T09:26:15.726Z
39739,Belinda,Corum,3,https://placedog.net/640/480?r,3,siyah,erkek,2022-06-06T09:26:15.724Z
39868,Lonnie,Bingol,5,https://placedog.net/640/480?r,2,beyaz,disi,2022-06-06T09:26:15.722Z
40460,Aurore,Aydin,1,https://placedog.net/640/480?r,9,kahverengi,erkek,2022-06-06T09:26:15.726Z
40465,Sherrie,Bitlis,5,https://placedog.net/640/480?r,13,sari,erkek,2022-06-06T09:26:15.724Z
41068,Stacey,Samsun,5,https://placedog.net/640/480?r,8,siyah,erkek,2022-06-06T09:26:15.723Z
41214,Dale,Sakarya,3,https://placedog.net/640/480?r,14,gri,disi,2022-06-06T09:26:15.722Z
41680,Vevay,Siirt,2,https://placedog.net/640/480?r,15,sari,erkek,2022-06-06T09:26:15.725Z
41843,Josephine,Afyon,3,https://placedog.net/640/480?r,3,kahverengi,disi,2022-06-06T09:26:15.724Z
42186,Keelia,Mardin,3,https://placedog.net/640/480?r,13,sari,erkek,2022-06-06T09:26:15.724Z
42202,Ann-Marie,Nevsehir,4,https://placedog.net/640/480?r,6,kahverengi,erkek,2022-06-06T09:26:15.724Z
42289,Zia,Edirne,3,https://placedog.net/640/480?r,1,sari,disi,2022-06-06T09:26:15.725Z
42405,Violet,Denizli,1,https://placedog.net/640/480?r,5,siyah,erkek,2022-06-06T09:26:15.726Z
42441,Amara,Kars,5,https://placedog.net/640/480?r,14,kahverengi,disi,2022-06-06T09:26:15.726Z
42630,Esmeralda,Bolu,4,https://placedog.net/640/480?r,2,gri,erkek,2022-06-06T09:26:15.723Z
42989,Helsa,Isparta,3,https://placedog.net/640/480?r,11,gri,disi,2022-06-06T09:26:15.725Z
43087,Maye,Sakarya,1,https://placedog.net/640/480?r,1,sari,erkek,2022-06-06T09:26:15.724Z
43296,Viki,Sivas,5,https://placedog.net/640/480?r,10,beyaz,erkek,2022-06-06T09:26:15.722Z
43368,Rayna,Bayburt,2,https://placedog.net/640/480?r,10,beyaz,disi,2022-06-06T09:26:15.725Z
43420,Vevay,Duzce,3,https://placedog.net/640/480?r,12,beyaz,erkek,2022-06-06T09:26:15.722Z
43780,Oralee,Aydin,3,https://placedog.net/640/480?r,13,beyaz,disi,2022-06-06T09:26:15.721Z
43923,Pollyanna,Burdur,4,https://placedog.net/640/480?r,10,siyah,erkek,2022-06-06T09:26:15.726Z
43955,Sashenka,Istanbul,3,https://placedog.net/640/480?r,3,sari,disi,2022-06-06T09:26:15.725Z
44030,Zsa Zsa,Elazig,1,https://placedog.net/640/480?r,8,kahverengi,disi,2022-06-06T09:26:15.724Z
44289,Lanae,Burdur,2,https://placedog.net/640/480?r,8,siyah,disi,2022-06-06T09:26:15.723Z
44544,Catrina,Kirklareli,1,https://placedog.net/640/480?r,4,kahverengi,erkek,2022-06-06T09:26:15.723Z
44754,Sabina,Kayseri,5,https://placedog.net/640/480?r,3,beyaz,erkek,2022-06-06T09:26:15.725Z
44916,Merry,Kayseri,3,https://placedog.net/640/480?r,6,beyaz,disi,2022-06-06T09:26:15.727Z
45029,Candy,Giresun,3,https://placedog.net/640/480?r,12,gri,erkek,2022-06-06T09:26:15.721Z
45136,Caressa,Isparta,5,https://placedog.net/640/480?r,9,siyah,erkek,2022-06-06T09:26:15.722Z
45189,Blinni,Kirsehir,4,https://placedog.net/640/480?r,5,kahverengi,disi,2022-06-06T09:26:15.725Z
45419,Gratia,Mardin,2,https://placedog.net/640/480?r,9,sari,disi,2022-06-06T09:26:15.726Z
45649,Jean,Kutahya,2,https://placedog.net/640/480?r,11,siyah,disi,2022-06-06T09:26:15.723Z
45876,Candi,Yozgat,3,https://placedog.net/640/480?r,14,gri,erkek,2022-06-06T09:26:15.724Z
45947,Annora,Yalova,5,https://placedog.net/640/480?r,4,siyah,erkek,2022-06-06T09:26:15.722Z
46079,Pearline,Hakkari,4,https://placedog.net/640/480?r,12,gri,erkek,2022-06-06T09:26:15.726Z
46331,Eugine,Kutahya,3,https://placedog.net/640/480?r,15,gri,erkek,2022-06-06T09:26:15.723Z
46629,Genovera,Erzurum,3,https://placedog.net/640/480?r,14,beyaz,erkek,2022-06-06T09:26:15.726Z
47293,Yetty,Isparta,1,https://placedog.net/640/480?r,1,siyah,disi,2022-06-06T09:26:15.722Z
47416,Ermengarde,Malatya,3,https://placedog.net/640/480?r,4,kahverengi,erkek,2022-06-06T09:26:15.726Z
47591,Lucy,Gumushane,5,https://placedog.net/640/480?r,10,sari,disi,2022-06-06T09:26:15.721Z
47592,Dawn,Mardin,4,https://placedog.net/640/480?r,8,siyah,disi,2022-06-06T09:26:15.725Z
47759,Nanete,Usak,4,https://placedog.net/640/480?r,3,gri,erkek,2022-06-06T09:26:15.726Z
47851,Marguerite,Kastamonu,5,https://placedog.net/640/480?r,3,siyah,disi,2022-06-06T09:26:15.723Z
48062,Zondra,Batman,1,https://placedog.net/640/480?r,5,sari,disi,2022-06-06T09:26:15.721Z
48097,Basia,Afyon,4,https://placedog.net/640/480?r,13,gri,disi,2022-06-06T09:26:15.727Z
48275,Marsiella,Usak,2,https://placedog.net/640/480?r,9,kahverengi,erkek,2022-06-06T09:26:15.722Z
48290,Annora,Trabzon,3,https://placedog.net/640/480?r,6,beyaz,disi,2022-06-06T09:26:15.724Z
48504,Marinna,Siirt,1,https://placedog.net/640/480?r,8,sari,erkek,2022-06-06T09:26:15.725Z
48596,Calla,Bursa,4,https://placedog.net/640/480?r,13,beyaz,disi,2022-06-06T09:26:15.721Z
49553,Madelle,Erzincan,2,https://placedog.net/640/480?r,14,gri,erkek,2022-06-06T09:26:15.721Z
49977,Raf,Bilecik,4,https://placedog.net/640/480?r,13,beyaz,erkek,2022-06-06T09:26:15.726Z
50047,Cindelyn,Mardin,2,https://placedog.net/640/480?r,15,kahverengi,disi,2022-06-06T09:26:15.722Z
50333,Olivette,Manisa,4,https://placedog.net/640/480?r,13,sari,erkek,2022-06-06T09:26:15.723Z
50408,Fanny,Afyon,3,https://placedog.net/640/480?r,8,siyah,disi,2022-06-06T09:26:15.725Z
